# Force and moment coefficients
# dragDir       : (7.07106781e-01 0.00000000e+00 7.07106781e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-7.07106781e-01 0.00000000e+00 7.07106781e-01)
# rollAxis      : (7.07106781e-01 0.00000000e+00 7.07106781e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-7.07106781e-01 0.00000000e+00 7.07106781e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
110             	5.15543547e-01	2.57057605e-01	2.58485942e-01	4.86049706e-01	2.30146384e-01	2.55903322e-01	-1.28784692e-02	-7.14168295e-04	3.78993673e-06	8.93931156e-04	4.50755515e-04	4.43175641e-04
120             	5.19515128e-01	2.59146465e-01	2.60368662e-01	5.24698844e-01	2.45926068e-01	2.78772776e-01	-1.64233537e-02	-6.11098263e-04	-6.07667454e-06	2.44591415e-03	1.21688040e-03	1.22903375e-03
130             	5.21285772e-01	2.60160335e-01	2.61125438e-01	5.08222970e-01	2.41110682e-01	2.67112289e-01	-1.30008035e-02	-4.82551394e-04	-2.07877173e-04	1.66562061e-03	6.24933132e-04	1.04068748e-03
140             	5.22529395e-01	2.60822613e-01	2.61706782e-01	5.27045302e-01	2.47566124e-01	2.79479177e-01	-1.59565263e-02	-4.42084382e-04	-1.92888715e-04	1.83715573e-03	7.25689151e-04	1.11146658e-03
150             	5.28834843e-01	2.63927254e-01	2.64907589e-01	5.39426821e-01	2.54388061e-01	2.85038760e-01	-1.53253491e-02	-4.90167713e-04	-7.38555199e-05	1.52370054e-03	6.87994751e-04	8.35705790e-04
160             	5.29554378e-01	2.64332612e-01	2.65221766e-01	5.41407935e-01	2.55767544e-01	2.85640391e-01	-1.49364235e-02	-4.44576970e-04	-1.67440639e-05	1.85330022e-03	9.09906048e-04	9.43394176e-04
170             	5.35398119e-01	2.67027482e-01	2.68370637e-01	5.56375938e-01	2.62071315e-01	2.94304623e-01	-1.61166540e-02	-6.71577505e-04	3.20944923e-05	1.57243716e-03	8.18313072e-04	7.54124088e-04
180             	5.40055192e-01	2.69545391e-01	2.70509801e-01	5.62015513e-01	2.65271088e-01	2.96744426e-01	-1.57366689e-02	-4.82205373e-04	-8.84009143e-05	1.85722425e-03	8.40211210e-04	1.01701304e-03
190             	5.42572960e-01	2.70918484e-01	2.71654476e-01	5.74924210e-01	2.71098412e-01	3.03825798e-01	-1.63636931e-02	-3.67995867e-04	-1.89132002e-04	2.18865127e-03	9.05193634e-04	1.28345764e-03
200             	5.45528196e-01	2.72330275e-01	2.73197921e-01	5.81581356e-01	2.74624057e-01	3.06957299e-01	-1.61666209e-02	-4.33823190e-04	-3.37304645e-04	1.91534878e-03	6.20369745e-04	1.29497904e-03
210             	5.48923744e-01	2.73908178e-01	2.75015566e-01	5.88802698e-01	2.77970189e-01	3.10832509e-01	-1.64311601e-02	-5.53694237e-04	-2.43387593e-04	2.48448486e-03	9.98854836e-04	1.48563002e-03
220             	5.54319746e-01	2.76532465e-01	2.77787281e-01	6.00093075e-01	2.83177860e-01	3.16915215e-01	-1.68686775e-02	-6.27408192e-04	-2.17639036e-04	2.29709841e-03	9.30910167e-04	1.36618824e-03
230             	5.58701966e-01	2.78827645e-01	2.79874321e-01	6.08372954e-01	2.87188517e-01	3.21184438e-01	-1.69979606e-02	-5.23337926e-04	-3.08904303e-04	2.07100116e-03	7.26596276e-04	1.34440488e-03
240             	5.62152952e-01	2.80720577e-01	2.81432375e-01	6.17537865e-01	2.91253851e-01	3.26284015e-01	-1.75150819e-02	-3.55899262e-04	-3.46097465e-04	1.79305869e-03	5.50431880e-04	1.24262681e-03
250             	5.64614353e-01	2.82119755e-01	2.82494598e-01	6.23618048e-01	2.94010998e-01	3.29607050e-01	-1.77980259e-02	-1.87421770e-04	-3.76819904e-04	1.58153077e-03	4.13945481e-04	1.16758529e-03
260             	5.66963639e-01	2.83292780e-01	2.83670858e-01	6.29020160e-01	2.96282184e-01	3.32737976e-01	-1.82278959e-02	-1.89039034e-04	-3.25111188e-04	1.03081634e-03	1.90296984e-04	8.40519360e-04
270             	5.71737776e-01	2.85666480e-01	2.86071295e-01	6.35655938e-01	2.99168581e-01	3.36487357e-01	-1.86593881e-02	-2.02407657e-04	-1.54509955e-04	7.69594248e-04	2.30287169e-04	5.39307079e-04
280             	5.76586376e-01	2.88107240e-01	2.88479137e-01	6.42097334e-01	3.02004238e-01	3.40093096e-01	-1.90444289e-02	-1.85948530e-04	-6.89655581e-05	5.22800659e-04	1.92434771e-04	3.30365888e-04
290             	5.81019426e-01	2.90316739e-01	2.90702687e-01	6.49045233e-01	3.05022541e-01	3.44022692e-01	-1.95000754e-02	-1.92974228e-04	-4.00610890e-05	4.60114045e-04	1.89995933e-04	2.70118111e-04
300             	5.84422710e-01	2.92045909e-01	2.92376801e-01	6.54294801e-01	3.07317757e-01	3.46977044e-01	-1.98296437e-02	-1.65445966e-04	-6.10740321e-05	7.51578505e-04	3.14715220e-04	4.36863285e-04
310             	5.86717620e-01	2.93194481e-01	2.93523139e-01	6.58304905e-01	3.09012588e-01	3.49292316e-01	-2.01398639e-02	-1.64329061e-04	-1.18020876e-04	1.01030220e-03	3.87130227e-04	6.23171978e-04
320             	5.89826426e-01	2.94699386e-01	2.95127040e-01	6.61906577e-01	3.10550138e-01	3.51356440e-01	-2.04031508e-02	-2.13826745e-04	-1.36854382e-04	1.22012755e-03	4.73209391e-04	7.46918154e-04
330             	5.94025319e-01	2.96747355e-01	2.97277964e-01	6.66384986e-01	3.12511666e-01	3.53873320e-01	-2.06808267e-02	-2.65304566e-04	-8.50701826e-05	1.37131734e-03	6.00588489e-04	7.70728855e-04
340             	5.98785834e-01	2.99095819e-01	2.99690015e-01	6.71488162e-01	3.14826508e-01	3.56661653e-01	-2.09175724e-02	-2.97097516e-04	-4.33075488e-05	1.29681875e-03	6.05101825e-04	6.91716923e-04
350             	6.03208206e-01	3.01339569e-01	3.01868637e-01	6.76393690e-01	3.17060305e-01	3.59333385e-01	-2.11365402e-02	-2.64533899e-04	-2.85872964e-05	1.15959521e-03	5.51210311e-04	6.08384904e-04
360             	6.06524193e-01	3.03101846e-01	3.03422348e-01	6.80310103e-01	3.18859301e-01	3.61450802e-01	-2.12957503e-02	-1.60251084e-04	-1.97294027e-05	9.23304845e-04	4.41923020e-04	4.81381825e-04
370             	6.10109272e-01	3.04992667e-01	3.05116605e-01	6.83447009e-01	3.20413743e-01	3.63033266e-01	-2.13097616e-02	-6.19694199e-05	3.22460010e-05	3.73481224e-04	2.18986613e-04	1.54494611e-04
380             	6.14722580e-01	3.07385733e-01	3.07336848e-01	6.86590950e-01	3.22035310e-01	3.64555640e-01	-2.12601647e-02	2.44422809e-05	2.30282337e-04	-7.19149144e-04	-1.29292235e-04	-5.89856909e-04
390             	6.20459554e-01	3.10389106e-01	3.10070449e-01	6.89519017e-01	3.23603216e-01	3.65915801e-01	-2.11562923e-02	1.59328432e-04	5.73511882e-04	-3.18247990e-03	-1.01772807e-03	-2.16475183e-03
400             	6.26869251e-01	3.13610160e-01	3.13259091e-01	6.92644761e-01	3.25012142e-01	3.67632619e-01	-2.13102383e-02	1.75534504e-04	8.24080797e-04	-6.18593570e-03	-2.26888705e-03	-3.91704865e-03
410             	6.33645169e-01	3.16977833e-01	3.16667336e-01	6.96193823e-01	3.26722675e-01	3.69471148e-01	-2.13742364e-02	1.55248754e-04	1.12254471e-03	-6.93758028e-03	-2.34624543e-03	-4.59133486e-03
420             	6.39086732e-01	3.19607762e-01	3.19478969e-01	7.00216722e-01	3.28427867e-01	3.71788855e-01	-2.16804936e-02	6.43963813e-05	1.53682922e-03	-4.79828273e-03	-8.62312147e-04	-3.93597058e-03
430             	6.43429004e-01	3.21184022e-01	3.22244981e-01	7.04188329e-01	3.30211324e-01	3.73977004e-01	-2.18828400e-02	-5.30479659e-04	1.66980332e-03	-1.28041082e-03	1.02959791e-03	-2.31000873e-03
440             	6.47916418e-01	3.22510473e-01	3.25405945e-01	7.07620200e-01	3.31594187e-01	3.76026013e-01	-2.22159130e-02	-1.44773574e-03	2.02387274e-03	-7.28799292e-05	1.98743278e-03	-2.06031271e-03
450             	6.50721358e-01	3.23532473e-01	3.27188885e-01	7.10820086e-01	3.32550849e-01	3.78269237e-01	-2.28591938e-02	-1.82820599e-03	2.45570245e-03	-2.10743232e-03	1.40198629e-03	-3.50941861e-03
460             	6.53428552e-01	3.24105520e-01	3.29323033e-01	7.16161081e-01	3.34883397e-01	3.81277684e-01	-2.31971432e-02	-2.60875652e-03	3.09666891e-03	-2.99167348e-03	1.60083217e-03	-4.59250565e-03
470             	6.56186090e-01	3.25389530e-01	3.30796561e-01	7.27004843e-01	3.40086890e-01	3.86917953e-01	-2.34155316e-02	-2.70351561e-03	3.64126134e-03	-2.01900959e-03	2.63175654e-03	-4.65076613e-03
480             	6.58700937e-01	3.27164560e-01	3.31536378e-01	7.39287357e-01	3.46046115e-01	3.93241243e-01	-2.35975639e-02	-2.18590897e-03	3.45245956e-03	-1.80231833e-04	3.36234365e-03	-3.54257548e-03
490             	6.61928456e-01	3.29572156e-01	3.32356300e-01	7.50284827e-01	3.51687368e-01	3.98597459e-01	-2.34550453e-02	-1.39207185e-03	2.73120802e-03	1.57254151e-03	3.51747878e-03	-1.94493727e-03
500             	6.64957582e-01	3.31058719e-01	3.33898863e-01	7.60155090e-01	3.56458014e-01	4.03697075e-01	-2.36195304e-02	-1.42007195e-03	1.75285881e-03	4.90869769e-03	4.20720766e-03	7.01490036e-04
