# Force and moment coefficients
# dragDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# sideDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# pitchAxis     : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 2.00000000e-02
# Aref          : 4.00000000e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
440             	1.07312230e-02	5.36461778e-03	5.36660525e-03	-8.90377411e-04	-3.89611367e-04	-5.00766044e-04	5.55773381e-05	-9.93735456e-07	7.07507222e-05	1.75196371e-03	9.46732579e-04	8.05231135e-04
450             	1.07356546e-02	5.36680067e-03	5.36885392e-03	-8.79461932e-04	-3.85427830e-04	-4.94034102e-04	5.43031357e-05	-1.02662673e-06	6.95533007e-05	1.75006163e-03	9.44584116e-04	8.05477515e-04
460             	1.07391247e-02	5.36850726e-03	5.37061739e-03	-8.68072114e-04	-3.80988415e-04	-4.87083699e-04	5.30476422e-05	-1.05506430e-06	6.81015725e-05	1.74336327e-03	9.39783206e-04	8.03580061e-04
470             	1.07418343e-02	5.36983586e-03	5.37199849e-03	-8.57887171e-04	-3.77014772e-04	-4.80872400e-04	5.19288138e-05	-1.08131690e-06	6.66637330e-05	1.73545470e-03	9.34391083e-04	8.01063617e-04
480             	1.07439559e-02	5.37087189e-03	5.37308404e-03	-8.49647706e-04	-3.73857349e-04	-4.75790358e-04	5.09665046e-05	-1.10607710e-06	6.53201696e-05	1.72828786e-03	9.29464099e-04	7.98823760e-04
490             	1.07456525e-02	5.37169841e-03	5.37395408e-03	-8.42892167e-04	-3.71338862e-04	-4.71553305e-04	5.01072217e-05	-1.12783191e-06	6.40221732e-05	1.72162547e-03	9.24834907e-04	7.96790561e-04
500             	1.07471092e-02	5.37240911e-03	5.37470006e-03	-8.36784786e-04	-3.69077164e-04	-4.67707623e-04	4.93152295e-05	-1.14547441e-06	6.27133939e-05	1.71432913e-03	9.19877959e-04	7.94451171e-04
510             	1.07484782e-02	5.37308141e-03	5.37539683e-03	-8.31026293e-04	-3.66906232e-04	-4.64120060e-04	4.86069140e-05	-1.15771221e-06	6.14174128e-05	1.70597696e-03	9.14405891e-04	7.91571065e-04
520             	1.07498718e-02	5.37377070e-03	5.37610107e-03	-8.26030303e-04	-3.64977627e-04	-4.61052676e-04	4.80375248e-05	-1.16518573e-06	6.02204890e-05	1.69735823e-03	9.08899603e-04	7.88458625e-04
530             	1.07513677e-02	5.37451467e-03	5.37685305e-03	-8.22367544e-04	-3.63539939e-04	-4.58827605e-04	4.76438333e-05	-1.16918858e-06	5.91937926e-05	1.68966571e-03	9.04026648e-04	7.85639063e-04
540             	1.07530177e-02	5.37533732e-03	5.37768038e-03	-8.20212961e-04	-3.62693497e-04	-4.57519464e-04	4.74129833e-05	-1.17153430e-06	5.83411859e-05	1.68349249e-03	9.00087429e-04	7.83405057e-04
550             	1.07548711e-02	5.37626343e-03	5.37860771e-03	-8.19258161e-04	-3.62323570e-04	-4.56934591e-04	4.73055101e-05	-1.17213954e-06	5.76180511e-05	1.67859139e-03	8.96913744e-04	7.81677642e-04
560             	1.07569720e-02	5.37731504e-03	5.37965699e-03	-8.19055677e-04	-3.62234096e-04	-4.56821581e-04	4.72937421e-05	-1.17097889e-06	5.69798565e-05	1.67434746e-03	8.94153588e-04	7.80193875e-04
570             	1.07593412e-02	5.37850284e-03	5.38083839e-03	-8.19396034e-04	-3.62324482e-04	-4.57071552e-04	4.73735352e-05	-1.16777538e-06	5.64099255e-05	1.67039579e-03	8.91607823e-04	7.78787972e-04
580             	1.07619722e-02	5.37982295e-03	5.38214925e-03	-8.20363181e-04	-3.62630011e-04	-4.57733170e-04	4.75515797e-05	-1.16314782e-06	5.59169540e-05	1.66680004e-03	8.89316973e-04	7.77483065e-04
590             	1.07648430e-02	5.38126340e-03	5.38357959e-03	-8.22102374e-04	-3.63227105e-04	-4.58875269e-04	4.78240823e-05	-1.15809310e-06	5.55136544e-05	1.66384624e-03	8.87436773e-04	7.76409464e-04
600             	1.07679330e-02	5.38281383e-03	5.38511921e-03	-8.24601580e-04	-3.64131167e-04	-4.60470413e-04	4.81696231e-05	-1.15268885e-06	5.51909874e-05	1.66166065e-03	8.86021313e-04	7.75639338e-04
610             	1.07712179e-02	5.38446198e-03	5.38675592e-03	-8.27637953e-04	-3.65259528e-04	-4.62378425e-04	4.85594482e-05	-1.14697015e-06	5.49216103e-05	1.66008186e-03	8.84962538e-04	7.75119318e-04
620             	1.07746778e-02	5.38619791e-03	5.38847989e-03	-8.30944094e-04	-3.66497331e-04	-4.64446764e-04	4.89747167e-05	-1.14098789e-06	5.46794754e-05	1.65881132e-03	8.84085136e-04	7.74726185e-04
630             	1.07782815e-02	5.38800610e-03	5.39027537e-03	-8.34372186e-04	-3.67777703e-04	-4.66594483e-04	4.94083903e-05	-1.13463169e-06	5.44502698e-05	1.65764065e-03	8.83270596e-04	7.74370056e-04
640             	1.07820031e-02	5.38987350e-03	5.39212963e-03	-8.37908126e-04	-3.69096189e-04	-4.68811937e-04	4.98578738e-05	-1.12806296e-06	5.42333779e-05	1.65654837e-03	8.82507563e-04	7.74040807e-04
650             	1.07858134e-02	5.39178526e-03	5.39402819e-03	-8.41584399e-04	-3.70473748e-04	-4.71110652e-04	5.03184519e-05	-1.12146560e-06	5.40316499e-05	1.65560604e-03	8.81834672e-04	7.73771372e-04
