# Force and moment coefficients
# dragDir       : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# rollAxis      : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
310             	5.03756809e-01	2.52712257e-01	2.51044552e-01	2.71587927e-01	1.43551609e-01	1.28036318e-01	7.75764572e-03	8.33852107e-04	-1.63258013e-03	6.54415811e-03	1.63949892e-03	4.90465919e-03
320             	5.04510841e-01	2.53502088e-01	2.51008753e-01	2.76008172e-01	1.45688445e-01	1.30319728e-01	7.68435870e-03	1.24666735e-03	-1.54485558e-03	4.84775302e-03	8.79020937e-04	3.96873209e-03
330             	5.04250694e-01	2.53111880e-01	2.51138814e-01	2.75787610e-01	1.44447311e-01	1.31340300e-01	6.55350567e-03	9.86532961e-04	-1.35805045e-03	1.82882514e-03	-4.43637878e-04	2.27246302e-03
340             	5.03905879e-01	2.52835938e-01	2.51069941e-01	2.74267536e-01	1.42914910e-01	1.31352626e-01	5.78114219e-03	8.82998767e-04	-9.71725674e-04	2.30568760e-03	1.81118127e-04	2.12456947e-03
350             	5.04179105e-01	2.52944361e-01	2.51234744e-01	2.74292093e-01	1.43042514e-01	1.31249578e-01	5.89646790e-03	8.54808380e-04	-7.51593043e-04	3.85808633e-03	1.17745012e-03	2.68063621e-03
360             	5.04765543e-01	2.53017565e-01	2.51747977e-01	2.76319305e-01	1.44673500e-01	1.31645805e-01	6.51384751e-03	6.34794105e-04	-8.62076582e-04	3.36915381e-03	8.22500322e-04	2.54665349e-03
370             	5.05001770e-01	2.52779035e-01	2.52222734e-01	2.77708829e-01	1.45815142e-01	1.31893687e-01	6.96072783e-03	2.78150398e-04	-9.47378126e-04	3.18061938e-03	6.42931562e-04	2.53768781e-03
380             	5.05447097e-01	2.52621534e-01	2.52825563e-01	2.79254748e-01	1.46456651e-01	1.32798097e-01	6.82927741e-03	-1.02014150e-04	-1.05265589e-03	3.35521246e-03	6.24950337e-04	2.73026212e-03
390             	5.06350217e-01	2.53011095e-01	2.53339122e-01	2.80587870e-01	1.46753303e-01	1.33834567e-01	6.45936817e-03	-1.64013746e-04	-1.17092996e-03	4.63580262e-03	1.14697135e-03	3.48883127e-03
400             	5.06809419e-01	2.53842661e-01	2.52966758e-01	2.79987787e-01	1.46088634e-01	1.33899153e-01	6.09474046e-03	4.37951265e-04	-1.41919770e-03	5.41589139e-03	1.28874799e-03	4.12714340e-03
410             	5.07334013e-01	2.55090415e-01	2.52243598e-01	2.78843809e-01	1.45496619e-01	1.33347189e-01	6.07471494e-03	1.42340870e-03	-1.73220244e-03	4.04546998e-03	2.90532550e-04	3.75493744e-03
420             	5.07868736e-01	2.56001704e-01	2.51867032e-01	2.79628275e-01	1.46211788e-01	1.33416487e-01	6.39765026e-03	2.06733571e-03	-1.70999384e-03	2.30093863e-03	-5.59524525e-04	2.86046316e-03
430             	5.08283392e-01	2.56521157e-01	2.51762235e-01	2.81096692e-01	1.46981272e-01	1.34115420e-01	6.43292643e-03	2.37946132e-03	-1.46037964e-03	1.10578947e-03	-9.07484904e-04	2.01327437e-03
440             	5.08669180e-01	2.56935880e-01	2.51733300e-01	2.81672574e-01	1.47290087e-01	1.34382487e-01	6.45379984e-03	2.60128965e-03	-1.20104687e-03	5.35756660e-04	-9.33168537e-04	1.46892520e-03
450             	5.08677986e-01	2.56802023e-01	2.51875963e-01	2.82678402e-01	1.48043160e-01	1.34635241e-01	6.70395932e-03	2.46303017e-03	-9.65322997e-04	4.56927214e-04	-7.36859390e-04	1.19378660e-03
460             	5.08529653e-01	2.56328837e-01	2.52200816e-01	2.83265242e-01	1.48499521e-01	1.34765721e-01	6.86690036e-03	2.06401036e-03	-9.02857958e-04	6.64264238e-04	-5.70725839e-04	1.23499008e-03
470             	5.08408638e-01	2.55861072e-01	2.52547567e-01	2.83276641e-01	1.48431840e-01	1.34844802e-01	6.79351912e-03	1.65675255e-03	-9.78102180e-04	1.71676032e-03	-1.19722021e-04	1.83648234e-03
480             	5.08634182e-01	2.55382162e-01	2.53252020e-01	2.83383865e-01	1.48437930e-01	1.34945935e-01	6.74599744e-03	1.06507107e-03	-1.01528525e-03	3.19753611e-03	5.83482812e-04	2.61405330e-03
490             	5.09432382e-01	2.55272804e-01	2.54159578e-01	2.83821343e-01	1.48748630e-01	1.35072714e-01	6.83795789e-03	5.56612888e-04	-1.02350218e-03	3.86742955e-03	9.10212595e-04	2.95721696e-03
500             	5.10553374e-01	2.55435719e-01	2.55117655e-01	2.86044931e-01	1.49769948e-01	1.36274983e-01	6.74748280e-03	1.59032203e-04	-8.85092458e-04	3.43325789e-03	8.31536488e-04	2.60172140e-03
510             	5.11507718e-01	2.55728264e-01	2.55779454e-01	2.87881558e-01	1.50500262e-01	1.37381296e-01	6.55948275e-03	-2.55948151e-05	-6.85811766e-04	3.21842018e-03	9.23398326e-04	2.29502186e-03
520             	5.12356953e-01	2.56193213e-01	2.56163740e-01	2.88056772e-01	1.50794344e-01	1.37262428e-01	6.76595829e-03	1.47365411e-05	-5.04148168e-04	2.97189301e-03	9.81798335e-04	1.99009467e-03
530             	5.13029012e-01	2.56966373e-01	2.56062638e-01	2.87900202e-01	1.51028690e-01	1.36871512e-01	7.07858894e-03	4.51867582e-04	-5.55298147e-04	2.12036160e-03	5.04882654e-04	1.61547895e-03
