speed_m_s,angle_deg,Cd,Cl,Cm,Fx_N,Fy_N,Fz_N,rho_kg_m3,case_name,timestamp
1.0,90.0,1.180439472,-0.0234370945,0.0028015936490000002,0.0038615121840000002,0.0002310933498,0.1944900382,1025.0,해석완료_unit_cell_U1.00_A90.0,2026-06-22T16:52:35.057334
