# Force and moment coefficients
# dragDir       : (9.39699958e-01 0.00000000e+00 3.41999985e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-3.41999985e-01 0.00000000e+00 9.39699958e-01)
# rollAxis      : (9.39699958e-01 0.00000000e+00 3.41999985e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-3.41999985e-01 0.00000000e+00 9.39699958e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
140             	4.57560653e-01	2.31928505e-01	2.25632148e-01	2.67282063e-01	1.33751998e-01	1.33530064e-01	1.10966978e-04	3.14817885e-03	-5.22281799e-04	5.25615560e-03	2.10579600e-03	3.15035960e-03
150             	4.67620437e-01	2.35550885e-01	2.32069552e-01	2.40601766e-01	1.17850073e-01	1.22751693e-01	-2.45081025e-03	1.74066666e-03	-2.85357938e-03	5.07310553e-03	-3.17026610e-04	5.39013214e-03
160             	4.65668488e-01	2.37995966e-01	2.27672523e-01	1.58968246e-01	7.87208634e-02	8.02473825e-02	-7.63259574e-04	5.16172142e-03	-4.13172961e-03	-5.57012741e-03	-6.91679331e-03	1.34666591e-03
170             	4.50397415e-01	2.34648473e-01	2.15748942e-01	9.71793299e-02	5.02796276e-02	4.68997024e-02	1.68996261e-03	9.44976555e-03	-4.25088923e-03	-1.81925605e-02	-1.33471695e-02	-4.84539103e-03
180             	4.39149596e-01	2.33145530e-01	2.06004066e-01	1.09481770e-01	5.69750845e-02	5.25066858e-02	2.23419937e-03	1.35707321e-02	-3.90411033e-03	-2.69911302e-02	-1.73996754e-02	-9.59145477e-03
190             	4.41198903e-01	2.35280635e-01	2.05918269e-01	1.79764243e-01	9.01463997e-02	8.96178436e-02	2.64278038e-04	1.46811830e-02	-5.08057323e-03	-2.16818946e-02	-1.59215205e-02	-5.76037409e-03
200             	4.52754195e-01	2.35712784e-01	2.17041411e-01	2.28518634e-01	1.11358497e-01	1.17160137e-01	-2.90081960e-03	9.33568641e-03	-4.20942987e-03	-7.35644124e-03	-7.88765048e-03	5.31209247e-04
210             	4.51668327e-01	2.29108527e-01	2.22559800e-01	2.24849958e-01	1.10560789e-01	1.14289169e-01	-1.86418987e-03	3.27436334e-03	-4.31499611e-04	1.23249760e-04	-3.69874731e-04	4.93124492e-04
220             	4.43218715e-01	2.18557810e-01	2.24660905e-01	1.97278795e-01	1.02762117e-01	9.45166780e-02	4.12271925e-03	-3.05154746e-03	2.16843036e-03	9.40843943e-03	6.87265008e-03	2.53578936e-03
230             	4.37944497e-01	2.11680918e-01	2.26263579e-01	1.63218505e-01	9.16693499e-02	7.15491549e-02	1.00600975e-02	-7.29133074e-03	3.49136027e-03	1.51026874e-02	1.10427039e-02	4.05998340e-03
240             	4.33101369e-01	2.08342945e-01	2.24758424e-01	1.45260776e-01	8.23691475e-02	6.28916288e-02	9.73875934e-03	-8.20773952e-03	2.79953192e-03	8.89639108e-03	7.24772746e-03	1.64866362e-03
250             	4.30951755e-01	2.11816093e-01	2.19135661e-01	1.41114997e-01	7.71502026e-02	6.39647945e-02	6.59270407e-03	-3.65978407e-03	-1.28692298e-03	-9.18476467e-03	-5.87930532e-03	-3.30545935e-03
260             	4.31142436e-01	2.17836295e-01	2.13306141e-01	1.31357603e-01	6.91003191e-02	6.22572843e-02	3.42151737e-03	2.26507729e-03	-4.07309635e-03	-2.25239386e-02	-1.53350656e-02	-7.18887295e-03
270             	4.29478582e-01	2.19057374e-01	2.10421209e-01	1.11506178e-01	5.79024851e-02	5.36036926e-02	2.14939628e-03	4.31808242e-03	-3.98513687e-03	-1.98738967e-02	-1.39220852e-02	-5.95181150e-03
280             	4.27905675e-01	2.17986251e-01	2.09919424e-01	1.08623232e-01	5.77049033e-02	5.09183286e-02	3.39328733e-03	4.03341389e-03	-2.17982319e-03	-8.71725880e-03	-6.53845259e-03	-2.17880621e-03
290             	4.27012330e-01	2.16383793e-01	2.10628537e-01	1.28721460e-01	6.73573059e-02	6.13641542e-02	2.99657586e-03	2.87762769e-03	-6.78955632e-05	4.98065962e-03	2.42243425e-03	2.55822537e-03
300             	4.26204024e-01	2.15594883e-01	2.10609141e-01	1.44867437e-01	7.18424983e-02	7.30249383e-02	-5.91219998e-04	2.49287143e-03	8.03598813e-04	1.38013445e-02	7.70427107e-03	6.09707344e-03
310             	4.30858121e-01	2.19353433e-01	2.11504688e-01	1.48456611e-01	7.05313947e-02	7.79252160e-02	-3.69691062e-03	3.92437237e-03	6.10688811e-04	1.87644877e-02	9.99293268e-03	8.77155505e-03
320             	4.36187335e-01	2.23132156e-01	2.13055179e-01	1.49167800e-01	7.03718242e-02	7.87959756e-02	-4.21207567e-03	5.03848880e-03	1.41540448e-04	1.29002275e-02	6.59165418e-03	6.30857329e-03
330             	4.34076457e-01	2.23342541e-01	2.10733915e-01	1.47864875e-01	6.96358636e-02	7.82290116e-02	-4.29657400e-03	6.30431299e-03	-3.91965611e-04	-6.68319618e-03	-3.73356370e-03	-2.94963248e-03
340             	4.32249844e-01	2.22214746e-01	2.10035097e-01	1.51737546e-01	7.37241241e-02	7.80134215e-02	-2.14464867e-03	6.08982455e-03	-7.40769142e-04	-2.04707240e-02	-1.09761312e-02	-9.49459288e-03
350             	4.31587120e-01	2.19494979e-01	2.12092141e-01	1.58409041e-01	8.31649113e-02	7.52441302e-02	3.96039055e-03	3.70141926e-03	-5.30545318e-04	-1.75089610e-02	-9.28502581e-03	-8.22393518e-03
360             	4.31468405e-01	2.16409858e-01	2.15058547e-01	1.66317187e-01	9.54643248e-02	7.08528618e-02	1.23057315e-02	6.75655702e-04	4.75953377e-05	-3.79572412e-03	-1.85026672e-03	-1.94545740e-03
370             	4.32296464e-01	2.14735590e-01	2.17560875e-01	1.69684445e-01	1.01270577e-01	6.84138685e-02	1.64283541e-02	-1.41264251e-03	-6.26865229e-05	1.22137913e-02	6.04420912e-03	6.16958217e-03
380             	4.31608794e-01	2.12986732e-01	2.18622062e-01	1.68376055e-01	9.95076461e-02	6.88684089e-02	1.53196186e-02	-2.81766520e-03	-6.00424931e-04	1.90495890e-02	8.92436959e-03	1.01252195e-02
390             	4.27714124e-01	2.09995365e-01	2.17718758e-01	1.63655680e-01	9.34876514e-02	7.01680291e-02	1.16598112e-02	-3.86169650e-03	-6.78201635e-04	1.22044427e-02	5.42401970e-03	6.78042297e-03
400             	4.25914645e-01	2.08348562e-01	2.17566083e-01	1.58216177e-01	8.63487024e-02	7.18674750e-02	7.24061371e-03	-4.60876035e-03	-3.28911790e-04	1.04895161e-03	1.95564013e-04	8.53387594e-04
410             	4.24954162e-01	2.07953833e-01	2.17000329e-01	1.49597331e-01	7.84727968e-02	7.11245337e-02	3.67413156e-03	-4.52324807e-03	-3.56869348e-04	-8.34739492e-03	-4.53056681e-03	-3.81682811e-03
420             	4.22934016e-01	2.08903050e-01	2.14030966e-01	1.41157830e-01	7.36468576e-02	6.75109721e-02	3.06794276e-03	-2.56395792e-03	-3.97712783e-04	-1.31597532e-02	-6.97758937e-03	-6.18216380e-03
430             	4.23864563e-01	2.11430093e-01	2.12434470e-01	1.44590433e-01	7.61508337e-02	6.84395997e-02	3.85561701e-03	-5.02188354e-04	-2.86636460e-04	-7.75990400e-03	-4.16658846e-03	-3.59331554e-03
440             	4.26699685e-01	2.13384564e-01	2.13315122e-01	1.49281546e-01	7.92092207e-02	7.00723253e-02	4.56844768e-03	3.47208523e-05	-2.26476926e-04	2.87208972e-03	1.20956793e-03	1.66252178e-03
450             	4.25484977e-01	2.11826343e-01	2.13658634e-01	1.48601955e-01	8.09330642e-02	6.76688906e-02	6.63208679e-03	-9.16145602e-04	3.64944634e-05	7.92367911e-03	3.99833402e-03	3.92534509e-03
460             	4.22821938e-01	2.09561832e-01	2.13260106e-01	1.52326568e-01	8.51296913e-02	6.71968766e-02	8.96640735e-03	-1.84913671e-03	3.09670137e-04	5.30095846e-03	2.96014936e-03	2.34080909e-03
470             	4.26499728e-01	2.11714191e-01	2.14785537e-01	1.60436531e-01	8.98104101e-02	7.06261210e-02	9.59214458e-03	-1.53567272e-03	1.77322888e-04	8.49596231e-04	6.02121004e-04	2.47475227e-04
480             	4.31063472e-01	2.14596441e-01	2.16467031e-01	1.67758994e-01	9.26466964e-02	7.51122977e-02	8.76719935e-03	-9.35294815e-04	-3.02282758e-04	-1.30722310e-03	-9.55894305e-04	-3.51328790e-04
490             	4.32337037e-01	2.15761409e-01	2.16575628e-01	1.73140818e-01	9.47723840e-02	7.83684341e-02	8.20197491e-03	-4.07109272e-04	-9.15586957e-04	-5.49819745e-04	-1.19049683e-03	6.40677084e-04
500             	4.33011700e-01	2.16351067e-01	2.16660633e-01	1.72333090e-01	9.47375772e-02	7.75955123e-02	8.57103245e-03	-1.54782622e-04	-1.58430201e-03	1.15253077e-03	-1.00803662e-03	2.16056739e-03
510             	4.33939688e-01	2.16539409e-01	2.17400279e-01	1.65758019e-01	9.21618809e-02	7.35961383e-02	9.28287131e-03	-4.30435001e-04	-2.02168427e-03	4.74550897e-03	3.51070218e-04	4.39443876e-03
520             	4.33147088e-01	2.16280938e-01	2.16866151e-01	1.55006952e-01	8.68771472e-02	6.81298044e-02	9.37367138e-03	-2.92606573e-04	-1.91186571e-03	8.64044432e-03	2.40835645e-03	6.23208787e-03
530             	4.31952060e-01	2.16273059e-01	2.15679001e-01	1.50166327e-01	8.46151110e-02	6.55512160e-02	9.53194752e-03	2.97028601e-04	-1.51366387e-03	9.16448347e-03	3.06857787e-03	6.09590560e-03
540             	4.32547693e-01	2.17156141e-01	2.15391552e-01	1.52972822e-01	8.68130130e-02	6.61598089e-02	1.03266020e-02	8.82294521e-04	-1.04744849e-03	5.39042578e-03	1.64776441e-03	3.74266138e-03
550             	4.31776081e-01	2.16521375e-01	2.15254706e-01	1.55685659e-01	8.89634903e-02	6.67221688e-02	1.11206608e-02	6.33334283e-04	-5.33500698e-04	-1.97293665e-04	-6.32147531e-04	4.34853866e-04
560             	4.28901749e-01	2.13885903e-01	2.15015846e-01	1.58229943e-01	9.03334324e-02	6.78965110e-02	1.12184607e-02	-5.64971385e-04	-7.73850803e-05	-4.12074712e-03	-2.13775864e-03	-1.98298848e-03
570             	4.28415162e-01	2.12778083e-01	2.15637079e-01	1.63848450e-01	9.25832726e-02	7.12651773e-02	1.06590477e-02	-1.42949775e-03	1.04127133e-04	-3.18538503e-03	-1.48856538e-03	-1.69681965e-03
580             	4.28303872e-01	2.13246465e-01	2.15057407e-01	1.66082375e-01	9.14526410e-02	7.46297338e-02	8.41145356e-03	-9.05470949e-04	-2.17181720e-04	1.06179334e-03	3.13714951e-04	7.48078390e-04
590             	4.25873088e-01	2.12874793e-01	2.12998295e-01	1.59845303e-01	8.57347534e-02	7.41105493e-02	5.81210205e-03	-6.17507863e-05	-8.53397252e-04	8.06413942e-03	3.17867246e-03	4.88546696e-03
600             	4.24893592e-01	2.11590845e-01	2.13302747e-01	1.44638737e-01	7.71229990e-02	6.75157383e-02	4.80363038e-03	-8.55951269e-04	-7.59471530e-04	1.27738304e-02	5.62744365e-03	7.14638671e-03
610             	4.25170170e-01	2.09796620e-01	2.15373550e-01	1.31940646e-01	7.28171991e-02	5.91234469e-02	6.84687610e-03	-2.78846489e-03	-3.17467571e-04	1.03270531e-02	4.84605899e-03	5.48099414e-03
620             	4.24893918e-01	2.08178537e-01	2.16715382e-01	1.29477596e-01	7.52604719e-02	5.42171246e-02	1.05216737e-02	-4.26842229e-03	-2.56685548e-04	3.33100398e-03	1.40881644e-03	1.92218754e-03
630             	4.25054218e-01	2.08769909e-01	2.16284310e-01	1.40895974e-01	8.28579544e-02	5.80380197e-02	1.24099673e-02	-3.75720045e-03	-5.22784026e-04	-2.52497488e-03	-1.78527146e-03	-7.39703412e-04
640             	4.27788951e-01	2.11760155e-01	2.16028796e-01	1.63629745e-01	9.31655170e-02	7.04642277e-02	1.13506447e-02	-2.13432061e-03	-7.05096701e-04	-4.31962613e-03	-2.86490977e-03	-1.45471636e-03
650             	4.29204358e-01	2.13442401e-01	2.15761957e-01	1.80039951e-01	9.80691316e-02	8.19708197e-02	8.04915595e-03	-1.15977778e-03	-8.31274596e-04	-2.41277576e-03	-2.03766247e-03	-3.75113283e-04
660             	4.29021666e-01	2.13956654e-01	2.15065011e-01	1.82866069e-01	9.67204553e-02	8.61456139e-02	5.28742068e-03	-5.54178485e-04	-7.78459943e-04	-1.44185718e-03	-1.49938853e-03	5.75313549e-05
670             	4.29146947e-01	2.14309256e-01	2.14837690e-01	1.77583493e-01	9.33773496e-02	8.42061430e-02	4.58560334e-03	-2.64217019e-04	-5.76502865e-04	1.68930006e-05	-5.68056365e-04	5.84949365e-04
680             	4.28951604e-01	2.13768740e-01	2.15182863e-01	1.69293400e-01	9.03609855e-02	7.89324146e-02	5.71428543e-03	-7.07061619e-04	-1.82896491e-04	2.41759078e-03	1.02589890e-03	1.39169188e-03
690             	4.29864138e-01	2.13617533e-01	2.16246605e-01	1.66514543e-01	9.15977370e-02	7.49168064e-02	8.34046526e-03	-1.31453581e-03	5.42696131e-05	1.22280618e-03	6.65672702e-04	5.57133476e-04
700             	4.31974181e-01	2.14668788e-01	2.17305393e-01	1.69555137e-01	9.63932768e-02	7.31618601e-02	1.16157084e-02	-1.31830281e-03	-1.20785975e-05	-2.87037403e-03	-1.44726561e-03	-1.42310842e-03
710             	4.32873215e-01	2.15242787e-01	2.17630428e-01	1.71177059e-01	9.94838553e-02	7.16932038e-02	1.38953257e-02	-1.19382055e-03	-3.15936062e-04	-4.03008700e-03	-2.33097956e-03	-1.69910744e-03
720             	4.32650600e-01	2.14735820e-01	2.17914781e-01	1.69345231e-01	9.90537882e-02	7.02914433e-02	1.43811725e-02	-1.58948044e-03	-7.57816068e-04	-1.16137467e-03	-1.33850340e-03	1.77128735e-04
730             	4.32737195e-01	2.13293058e-01	2.19444138e-01	1.65138238e-01	9.58365723e-02	6.93016656e-02	1.32674534e-02	-3.07553995e-03	-8.91420924e-04	1.69367968e-03	-4.45810855e-05	1.73826076e-03
740             	4.31518538e-01	2.11382110e-01	2.20136429e-01	1.61150769e-01	9.09408562e-02	7.02099126e-02	1.03654718e-02	-4.37715931e-03	-8.58422207e-04	3.21402274e-03	7.48589163e-04	2.46543358e-03
750             	4.29860242e-01	2.11055552e-01	2.18804690e-01	1.64009629e-01	8.93875276e-02	7.46221010e-02	7.38271328e-03	-3.87456862e-03	-1.04900007e-03	4.31540788e-03	1.10870387e-03	3.20670401e-03
760             	4.30360985e-01	2.12991849e-01	2.17369137e-01	1.71326944e-01	9.17146739e-02	7.96122704e-02	6.05120174e-03	-2.18864390e-03	-1.27623610e-03	5.04998904e-03	1.24875842e-03	3.80123062e-03
770             	4.30585521e-01	2.14629577e-01	2.15955944e-01	1.72466804e-01	9.30094404e-02	7.94573634e-02	6.77603849e-03	-6.63183478e-04	-1.11157214e-03	4.06161687e-03	9.19236298e-04	3.14238058e-03
780             	4.29374981e-01	2.14494657e-01	2.14880324e-01	1.64610930e-01	9.17512274e-02	7.28597027e-02	9.44576238e-03	-1.92833509e-04	-1.84751098e-04	1.53597445e-04	-1.07952375e-04	2.61549820e-04
790             	4.28050458e-01	2.12916905e-01	2.15133553e-01	1.55543316e-01	9.00159343e-02	6.55273816e-02	1.22442763e-02	-1.10832381e-03	9.23080098e-04	-4.34111875e-03	-1.24747928e-03	-3.09363947e-03
800             	4.27824786e-01	2.11885020e-01	2.15939766e-01	1.48937539e-01	8.70997085e-02	6.18378302e-02	1.26309392e-02	-2.02737284e-03	1.73587263e-03	-6.61511195e-03	-1.57168335e-03	-5.04342860e-03
810             	4.27685555e-01	2.11835301e-01	2.15850255e-01	1.47813930e-01	8.44497769e-02	6.33641526e-02	1.05428122e-02	-2.00747711e-03	2.07476641e-03	-5.91894125e-03	-8.84704210e-04	-5.03423704e-03
820             	4.26843173e-01	2.12055807e-01	2.14787366e-01	1.55055616e-01	8.55534073e-02	6.95022089e-02	8.02559918e-03	-1.36577971e-03	1.67731913e-03	-2.96376582e-03	1.95436221e-04	-3.15920205e-03
830             	4.27746050e-01	2.12968868e-01	2.14777182e-01	1.66667061e-01	8.99377681e-02	7.67292925e-02	6.60423780e-03	-9.04156902e-04	6.77127327e-04	7.89937994e-04	1.07209632e-03	-2.82158330e-04
840             	4.27896294e-01	2.13112846e-01	2.14783448e-01	1.71600978e-01	9.29940955e-02	7.86068828e-02	7.19360635e-03	-8.35301339e-04	-3.34741032e-04	2.08004634e-03	7.05282139e-04	1.37476420e-03
850             	4.26564776e-01	2.11813421e-01	2.14751355e-01	1.66610197e-01	9.25630238e-02	7.40471734e-02	9.25792520e-03	-1.46896719e-03	-9.68703821e-04	1.72008527e-03	-1.08661186e-04	1.82874646e-03
860             	4.25891301e-01	2.10422023e-01	2.15469278e-01	1.58989322e-01	9.01936887e-02	6.87956331e-02	1.06990278e-02	-2.52362755e-03	-1.30733458e-03	1.41657791e-03	-5.99045622e-04	2.01562353e-03
870             	4.26264460e-01	2.09676022e-01	2.16588438e-01	1.56850670e-01	8.93155023e-02	6.75351679e-02	1.08901672e-02	-3.45620789e-03	-1.56726686e-03	4.21025102e-04	-1.35675431e-03	1.77777941e-03
880             	4.27070474e-01	2.09384905e-01	2.17685568e-01	1.60933309e-01	8.95061740e-02	7.14271345e-02	9.03951978e-03	-4.15033135e-03	-1.39033812e-03	-1.13282759e-03	-1.95675191e-03	8.23924323e-04
890             	4.28812158e-01	2.10347479e-01	2.18464679e-01	1.67941944e-01	8.97917379e-02	7.81502061e-02	5.82076591e-03	-4.05860011e-03	-9.75191475e-04	-1.09057701e-03	-1.52047998e-03	4.29902968e-04
900             	4.31063854e-01	2.12439647e-01	2.18624207e-01	1.74577850e-01	9.01108590e-02	8.44669906e-02	2.82193420e-03	-3.09227973e-03	-6.85306138e-04	2.00538660e-04	-5.85036808e-04	7.85575468e-04
910             	4.31818252e-01	2.14039236e-01	2.17779015e-01	1.74993479e-01	8.95122205e-02	8.54812585e-02	2.01548100e-03	-1.86988936e-03	-4.44113874e-04	1.13025797e-03	1.21015114e-04	1.00924286e-03
920             	4.30842617e-01	2.15105683e-01	2.15736934e-01	1.72865057e-01	9.05377597e-02	8.23272972e-02	4.10523128e-03	-3.15625412e-04	-2.82239027e-04	8.26849558e-04	1.31185752e-04	6.95663806e-04
930             	4.30434461e-01	2.16702724e-01	2.13731738e-01	1.71789817e-01	9.45329097e-02	7.72569068e-02	8.63800148e-03	1.48549315e-03	-3.38685905e-04	-8.91825962e-04	-7.84598886e-04	-1.07227076e-04
940             	4.31434975e-01	2.18209165e-01	2.13225810e-01	1.74652223e-01	1.00344829e-01	7.43073937e-02	1.30187178e-02	2.49167727e-03	-5.06525242e-04	-3.53255806e-03	-2.27280427e-03	-1.25975379e-03
950             	4.32927874e-01	2.18571509e-01	2.14356364e-01	1.80995573e-01	1.04755831e-01	7.62397415e-02	1.42580449e-02	2.10757256e-03	-6.12775471e-04	-5.79330665e-03	-3.50942880e-03	-2.28387786e-03
960             	4.33668931e-01	2.17789077e-01	2.15879854e-01	1.85540003e-01	1.05184180e-01	8.03558228e-02	1.24141787e-02	9.54611618e-04	-8.08109801e-04	-6.61533339e-03	-4.11577649e-03	-2.49955689e-03
970             	4.33640553e-01	2.16988738e-01	2.16651816e-01	1.84265989e-01	1.01484766e-01	8.27812232e-02	9.35177129e-03	1.68460988e-04	-1.23305211e-03	-4.42975826e-03	-3.44793124e-03	-9.81827023e-04
980             	4.33793128e-01	2.16528953e-01	2.17264175e-01	1.77445700e-01	9.51757568e-02	8.22699434e-02	6.45290669e-03	-3.67610746e-04	-1.37638941e-03	8.17103542e-04	-9.67837635e-04	1.78494118e-03
990             	4.33501433e-01	2.15808137e-01	2.17693297e-01	1.66896370e-01	8.92704802e-02	7.76258893e-02	5.82229545e-03	-9.42579868e-04	-9.72158862e-04	6.20929738e-03	2.13248983e-03	4.07680755e-03
1000            	4.32237412e-01	2.14775537e-01	2.17461875e-01	1.59253216e-01	8.88172002e-02	7.04360161e-02	9.19059204e-03	-1.34316867e-03	-6.89609454e-04	7.64346015e-03	3.13212062e-03	4.51133953e-03
1010            	4.31036486e-01	2.13825766e-01	2.17210719e-01	1.60725559e-01	9.40125427e-02	6.67130159e-02	1.36497634e-02	-1.69247638e-03	-8.13265386e-04	4.93361793e-03	1.65354358e-03	3.28007435e-03
1020            	4.30609745e-01	2.13273407e-01	2.17336338e-01	1.69032575e-01	9.99525061e-02	6.90800692e-02	1.54362185e-02	-2.03146527e-03	-6.89928839e-04	-2.64005145e-04	-8.21931412e-04	5.57926267e-04
1030            	4.31179074e-01	2.12887275e-01	2.18291799e-01	1.75270322e-01	1.00610198e-01	7.46601242e-02	1.29750369e-02	-2.70226191e-03	-4.09518814e-05	-4.91113332e-03	-2.49651854e-03	-2.41461478e-03
1040            	4.31166197e-01	2.12407339e-01	2.18758858e-01	1.74534043e-01	9.51664063e-02	7.93676364e-02	7.89938496e-03	-3.17575963e-03	6.53410367e-04	-5.78612312e-03	-2.23965119e-03	-3.54647193e-03
1050            	4.30638104e-01	2.12371487e-01	2.18266616e-01	1.71070082e-01	9.00702480e-02	8.09998344e-02	4.53520679e-03	-2.94756437e-03	8.51813734e-04	-3.39764701e-03	-8.47009771e-04	-2.55063724e-03
1060            	4.30177284e-01	2.12858391e-01	2.17318892e-01	1.71603661e-01	9.11381248e-02	8.04655359e-02	5.33629443e-03	-2.23025050e-03	5.34522625e-04	-1.19113363e-03	-6.10441891e-05	-1.13008944e-03
1070            	4.30444919e-01	2.13812289e-01	2.16632629e-01	1.76733155e-01	9.73839774e-02	7.93491780e-02	9.01739970e-03	-1.41016990e-03	-1.66351245e-04	1.99997334e-04	-6.63525776e-05	2.66349912e-04
1080            	4.30943511e-01	2.14706412e-01	2.16237099e-01	1.80326395e-01	1.03370134e-01	7.69562607e-02	1.32069367e-02	-7.65343695e-04	-8.12734622e-04	6.65242233e-04	-4.80113505e-04	1.14535574e-03
1090            	4.31357290e-01	2.15451411e-01	2.15905879e-01	1.76906544e-01	1.03677277e-01	7.32292665e-02	1.52240053e-02	-2.27233811e-04	-9.94482381e-04	3.05803592e-04	-8.41580585e-04	1.14738418e-03
1100            	4.30741111e-01	2.15650773e-01	2.15090338e-01	1.68114064e-01	9.80487988e-02	7.00652653e-02	1.39917667e-02	2.80217788e-04	-9.12863421e-04	-2.09505771e-03	-1.96039228e-03	-1.34665436e-04
1110            	4.30185101e-01	2.15334465e-01	2.14850636e-01	1.61198784e-01	9.18617048e-02	6.93370791e-02	1.12623128e-02	2.41914834e-04	-6.39030424e-04	-5.03591065e-03	-3.15698575e-03	-1.87892490e-03
1120            	4.30482144e-01	2.14949904e-01	2.15532241e-01	1.63167402e-01	9.01925446e-02	7.29748572e-02	8.60884371e-03	-2.91168298e-04	-4.52173894e-04	-4.94581788e-03	-2.92508283e-03	-2.02073505e-03
1130            	4.31076996e-01	2.14714840e-01	2.16362156e-01	1.72598140e-01	9.29701718e-02	7.96279686e-02	6.67110160e-03	-8.23658268e-04	-2.87534425e-04	-2.30627373e-03	-1.44067129e-03	-8.65602441e-04
1140            	4.31809805e-01	2.15377104e-01	2.16432701e-01	1.81867133e-01	9.68554233e-02	8.50117099e-02	5.92185669e-03	-5.27798926e-04	5.97059125e-05	-4.45827494e-05	3.74145378e-05	-8.19972872e-05
1150            	4.33277447e-01	2.17455036e-01	2.15822411e-01	1.85323211e-01	9.98930750e-02	8.54301357e-02	7.23146966e-03	8.16312395e-04	2.68863431e-04	-4.30169878e-04	5.37784917e-05	-4.83948370e-04
