# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
210             	2.35503884e-01	1.15489891e-01	1.20013992e-01	-3.97228896e-03	-1.21906513e-02	8.21836235e-03	-1.02045068e-02	-2.26205032e-03	1.22061369e-03	1.54949000e-03	1.99535869e-03	-4.45868692e-04
220             	2.30134165e-01	1.09454916e-01	1.20679248e-01	-1.93087870e-02	-8.25890820e-03	-1.10498788e-02	1.39548529e-03	-5.61216596e-03	1.11562054e-03	3.27932314e-04	1.27958670e-03	-9.51654381e-04
230             	2.26784194e-01	1.12521449e-01	1.14262745e-01	-6.46932918e-03	7.27632901e-03	-1.37456582e-02	1.05109936e-02	-8.70648082e-04	3.78448805e-04	6.61266020e-04	7.09081815e-04	-4.78157951e-05
240             	2.22963331e-01	1.18115695e-01	1.04847636e-01	9.66940810e-03	1.62728821e-02	-6.60347404e-03	1.14381781e-02	6.63402968e-03	-3.35764509e-04	3.15842060e-04	-1.77843479e-04	4.93685539e-04
250             	2.17124543e-01	1.17056554e-01	1.00067989e-01	1.33601567e-02	1.32853340e-02	7.48227146e-05	6.60525562e-03	8.49428278e-03	-1.07977024e-03	2.67199770e-04	-9.46170352e-04	1.21337012e-03
260             	2.11686412e-01	1.12784389e-01	9.89020232e-02	6.49648266e-03	5.73818349e-03	7.58299168e-04	2.48994216e-03	6.94118306e-03	-1.03864355e-03	3.17531795e-03	5.49015421e-04	2.62630253e-03
270             	2.09000357e-01	1.10386725e-01	9.86136315e-02	-1.36795075e-02	-4.81279623e-03	-8.86671131e-03	2.02695754e-03	5.88654678e-03	-2.23894733e-04	3.50541750e-03	1.52881402e-03	1.97660348e-03
280             	2.04944963e-01	1.05447549e-01	9.94974145e-02	-2.18118391e-02	-1.06352285e-02	-1.11766106e-02	2.70691089e-04	2.97506706e-03	5.61625440e-05	-8.76103486e-04	-3.81889199e-04	-4.94214287e-04
290             	2.03026739e-01	1.02071857e-01	1.00954882e-01	-4.93969492e-03	-4.94802280e-03	8.32787954e-06	-2.47817534e-03	5.58487762e-04	-1.45151522e-04	-4.42355291e-03	-2.35692798e-03	-2.06662493e-03
300             	1.99892178e-01	1.01126235e-01	9.87659439e-02	9.40058398e-03	1.92821951e-03	7.47236447e-03	-2.77207248e-03	1.18014532e-03	5.43776055e-05	-7.05778020e-03	-3.47451249e-03	-3.58326770e-03
